0, 1.000000
1, 1.247500
2, 1.555484
3, 1.938307
4, 2.413491
5, 3.002301
6, 3.730342
7, 4.628139
8, 5.731624
9, 7.082401
10, 8.727601
11, 10.719073
12, 13.111595
13, 15.959709
14, 19.312856
15, 23.208604
16, 27.664156
17, 32.666931
18, 38.165843
19, 44.065725
20, 50.227686
21, 56.477556
22, 62.622660
23, 68.474331
24, 73.871079
25, 78.696508
26, 82.887784
27, 86.433768
28, 89.365219
29, 91.741168
30, 93.635355
31, 95.125245
32, 96.284525
33, 97.178882
34, 97.864265
35, 98.386795
36, 98.783590
37, 99.083994
38, 99.310898
39, 99.481986
40, 99.610819
41, 99.707735
42, 99.780588
43, 99.835321
44, 99.876423
45, 99.907279
46, 99.930438
47, 99.947816
48, 99.960855
49, 99.970638
50, 99.977976
51, 99.983481
52, 99.987610
53, 99.990707
54, 99.993030
55, 99.994772
56, 99.996079
57, 99.997059
58, 99.997795
59, 99.998346
60, 99.998759
61, 99.999070
62, 99.999302
63, 99.999477
64, 99.999607
65, 99.999706
66, 99.999779
67, 99.999834
68, 99.999876
69, 99.999907
70, 99.999930
71, 99.999948
72, 99.999961
73, 99.999971
74, 99.999978
75, 99.999983
76, 99.999988
77, 99.999991
78, 99.999993
79, 99.999995
80, 99.999996
81, 99.999997
82, 99.999998
83, 99.999998
84, 99.999999
85, 99.999999
86, 99.999999
87, 99.999999
88, 100.000000
89, 100.000000
90, 100.000000
91, 100.000000
92, 100.000000
93, 100.000000
94, 100.000000
95, 100.000000
96, 100.000000
97, 100.000000
98, 100.000000
99, 100.000000
100, 100.000000
101, 100.000000
102, 100.000000
103, 100.000000
104, 100.000000
105, 100.000000
106, 100.000000
107, 100.000000
108, 100.000000
109, 100.000000
110, 100.000000
111, 100.000000
112, 100.000000
113, 100.000000
114, 100.000000
115, 100.000000
116, 100.000000
117, 100.000000
118, 100.000000
119, 100.000000
120, 100.000000
121, 100.000000
122, 100.000000
123, 100.000000
124, 100.000000
125, 100.000000
126, 100.000000
127, 100.000000
128, 100.000000
129, 100.000000
130, 100.000000
131, 100.000000
132, 100.000000
133, 100.000000
134, 100.000000
135, 100.000000
136, 100.000000
137, 100.000000
138, 100.000000
139, 100.000000
140, 100.000000
141, 100.000000
142, 100.000000
143, 100.000000
144, 100.000000
145, 100.000000
146, 100.000000
147, 100.000000
148, 100.000000
149, 100.000000
150, 100.000000
151, 100.000000
152, 100.000000
153, 100.000000
154, 100.000000
155, 100.000000
156, 100.000000
157, 100.000000
158, 100.000000
159, 100.000000
160, 100.000000
161, 100.000000
162, 100.000000
163, 100.000000
164, 100.000000
165, 100.000000
166, 100.000000
167, 100.000000
168, 100.000000
169, 100.000000
170, 100.000000
171, 100.000000
172, 100.000000
173, 100.000000
174, 100.000000
175, 100.000000
176, 100.000000
177, 100.000000
178, 100.000000
179, 100.000000
180, 100.000000
181, 100.000000
182, 100.000000
183, 100.000000
184, 100.000000
185, 100.000000
186, 100.000000
187, 100.000000
188, 100.000000
189, 100.000000
190, 100.000000
191, 100.000000
192, 100.000000
193, 100.000000
194, 100.000000
195, 100.000000
196, 100.000000
197, 100.000000
198, 100.000000
199, 100.000000
200, 100.000000
201, 100.000000
202, 100.000000
203, 100.000000
204, 100.000000
205, 100.000000
206, 100.000000
207, 100.000000
208, 100.000000
209, 100.000000
210, 100.000000
211, 100.000000
212, 100.000000
213, 100.000000
214, 100.000000
215, 100.000000
216, 100.000000
217, 100.000000
218, 100.000000
219, 100.000000
220, 100.000000
221, 100.000000
222, 100.000000
223, 100.000000
224, 100.000000
225, 100.000000
226, 100.000000
227, 100.000000
228, 100.000000
229, 100.000000
230, 100.000000
231, 100.000000
232, 100.000000
233, 100.000000
234, 100.000000
235, 100.000000
236, 100.000000
237, 100.000000
238, 100.000000
239, 100.000000
240, 100.000000
241, 100.000000
242, 100.000000
243, 100.000000
244, 100.000000
245, 100.000000
246, 100.000000
247, 100.000000
248, 100.000000
249, 100.000000
250, 100.000000
251, 100.000000
252, 100.000000
253, 100.000000
254, 100.000000
255, 100.000000
256, 100.000000
257, 100.000000
258, 100.000000
259, 100.000000
260, 100.000000
261, 100.000000
262, 100.000000
263, 100.000000
264, 100.000000
265, 100.000000
266, 100.000000
267, 100.000000
268, 100.000000
269, 100.000000
270, 100.000000
271, 100.000000
272, 100.000000
273, 100.000000
274, 100.000000
275, 100.000000
276, 100.000000
277, 100.000000
278, 100.000000
279, 100.000000
280, 100.000000
281, 100.000000
282, 100.000000
283, 100.000000
284, 100.000000
285, 100.000000
286, 100.000000
287, 100.000000
288, 100.000000
289, 100.000000
290, 100.000000
291, 100.000000
292, 100.000000
293, 100.000000
294, 100.000000
295, 100.000000
296, 100.000000
297, 100.000000
298, 100.000000
299, 100.000000
